x,y,z
2,2
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,25
2,26
3,2
3,3
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
3,22
3,23
3,24
3,25
3,26
4,2
4,3
4,4
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,17
4,18
4,19
4,20
4,21
4,22
4,23
4,24
4,25
4,26
5,2
5,3
5,4
5,5
5,6
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,26
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,23
6,24
6,25
6,26
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
7,25
7,26
8,2
8,3
8,4
8,5
8,6
8,7
8,8
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
8,17
8,18
8,19
8,20
8,21
8,22
8,23
8,24
8,25
8,26
9,2
9,3
9,4
9,5
9,6
9,7
9,8
9,9
9,10
9,11
9,12
9,13
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,21
9,22
9,23
9,24
9,25
9,26
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,9
10,10
10,11
10,12
10,13
10,14
10,15
10,16
10,17
10,18
10,19
10,20
10,21
10,22
10,23
10,24
10,25
10,26
11,2
11,3
11,4
11,5
11,6
11,7
11,8
11,9
11,10
11,11
11,12
11,13
11,14
11,15
11,16
11,17
11,18
11,19
11,20
11,21
11,22
11,23
11,24
11,25
11,26
12,2
12,3
12,4
12,5
12,6
12,7
12,8
12,9
12,10
12,11
12,12
12,13
12,14
12,15
12,16
12,17
12,18
12,19
12,20
12,21
12,22
12,23
12,24
12,25
12,26
13,2
13,3
13,4
13,5
13,6
13,7
13,8
13,9
13,10
13,11
13,12
13,13
13,14
13,15
13,16
13,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
13,25
13,26
14,2
14,3
14,4
14,5
14,6
14,7
14,8
14,9
14,10
14,11
14,12
14,13
14,14
14,15
14,16
14,17
14,18
14,19
14,20
14,21
14,22
14,23
14,24
14,25
14,26
15,2
15,3
15,4
15,5
15,6
15,7
15,8
15,9
15,10
15,11
15,12
15,13
15,14
15,15
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,23
15,24
15,25
15,26
16,2
16,3
16,4
16,5
16,6
16,7
16,8
16,9
16,10
16,11
16,12
16,13
16,14
16,15
16,16
16,17
16,18
16,19
16,20
16,21
16,22
16,23
16,24
16,25
16,26
17,2
17,3
17,4
17,5
17,6
17,7
17,8
17,9
17,10
17,11
17,12
17,13
17,14
17,15
17,16
17,17
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,25
17,26
18,2
18,3
18,4
18,5
18,6
18,7
18,8
18,9
18,10
18,11
18,12
18,13
18,14
18,15
18,16
18,17
18,18
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
19,2
19,3
19,4
19,5
19,6
19,7
19,8
19,9
19,10
19,11
19,12
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,20
19,21
19,22
19,23
19,24
19,25
19,26
20,2
20,3
20,4
20,5
20,6
20,7
20,8
20,9
20,10
20,11
20,12
20,13
20,14
20,15
20,16
20,17
20,18
20,19
20,20
20,21
20,22
20,23
20,24
20,25
20,26
21,2
21,3
21,4
21,5
21,6
21,7
21,8
21,9
21,10
21,11
21,12
21,13
21,14
21,15
21,16
21,17
21,18
21,19
21,20
21,21
21,22
21,23
21,24
21,25
21,26
22,2
22,3
22,4
22,5
22,6
22,7
22,8
22,9
22,10
22,11
22,12
22,13
22,14
22,15
22,16
22,17
22,18
22,19
22,20
22,21
22,22
22,23
22,24
22,25
22,26
23,2
23,3
23,4
23,5
23,6
23,7
23,8
23,9
23,10
23,11
23,12
23,13
23,14
23,15
23,16
23,17
23,18
23,19
23,20
23,21
23,22
23,23
23,24
23,25
23,26
24,2
24,3
24,4
24,5
24,6
24,7
24,8
24,9
24,10
24,11
24,12
24,13
24,14
24,15
24,16
24,17
24,18
24,19
24,20
24,21
24,22
24,23
24,24
24,25
24,26
25,2
25,3
25,4
25,5
25,6
25,7
25,8
25,9
25,10
25,11
25,12
25,13
25,14
25,15
25,16
25,17
25,18
25,19
25,20
25,21
25,22
25,23
25,24
25,25
25,26
26,2
26,3
26,4
26,5
26,6
26,7
26,8
26,9
26,10
26,11
26,12
26,13
26,14
26,15
26,16
26,17
26,18
26,19
26,20
26,21
26,22
26,23
26,24
26,25
26,26
27,2
27,3
27,4
27,5
27,6
27,7
27,8
27,9
27,10
27,11
27,12
27,13
27,14
27,15
27,16
27,17
27,18
27,19
27,20
27,21
27,22
27,23
27,24
27,25
27,26
28,1.98621
28,2.97931
28,3.97241
28,4.96552
28,5.95862
28,6.95172
28,7.94483
28,8.93793
28,9.93103
28,10.9241
28,11.9172
28,12.9103
28,13.9034
28,14.8966
28,15.8897
28,16.8828
28,17.8759
28,18.869
28,19.8621
28,20.8552
28,21.8483
28,22.8414
28,23.8345
28,24.8276
28,25.8207
29,1.97241
29,2.95862
29,3.94483
29,4.93103
29,5.91724
29,6.90345
29,7.88966
29,8.87586
29,9.86207
29,10.8483
29,11.8345
29,12.8207
29,13.8069
29,14.7931
29,15.7793
29,16.7655
29,17.7517
29,18.7379
29,19.7241
29,20.7103
29,21.6966
29,22.6828
29,23.669
29,24.6552
29,25.6414
30,1.95862
30,2.93793
30,3.91724
30,4.89655
30,5.87586
30,6.85517
30,7.83448
30,8.81379
30,9.7931
30,10.7724
30,11.7517
30,12.731
30,13.7103
30,14.6897
30,15.669
30,16.6483
30,17.6276
30,18.6069
30,19.5862
30,20.5655
30,21.5448
30,22.5241
30,23.5034
30,24.4828
30,25.4621
31,1.94483
31,2.91724
31,3.88966
31,4.86207
31,5.83448
31,6.8069
31,7.77931
31,8.75172
31,9.72414
31,10.6966
31,11.669
31,12.6414
31,13.6138
31,14.5862
31,15.5586
31,16.531
31,17.5034
31,18.4759
31,19.4483
31,20.4207
31,21.3931
31,22.3655
31,23.3379
31,24.3103
31,25.2828
32,1.93103
32,2.89655
32,3.86207
32,4.82759
32,5.7931
32,6.75862
32,7.72414
32,8.68966
32,9.65517
32,10.6207
32,11.5862
32,12.5517
32,13.5172
32,14.4828
32,15.4483
32,16.4138
32,17.3793
32,18.3448
32,19.3103
32,20.2759
32,21.2414
32,22.2069
32,23.1724
32,24.1379
32,25.1034
33,1.91724
33,2.87586
33,3.83448
33,4.7931
33,5.75172
33,6.71034
33,7.66897
33,8.62759
33,9.58621
33,10.5448
33,11.5034
33,12.4621
33,13.4207
33,14.3793
33,15.3379
33,16.2966
33,17.2552
33,18.2138
33,19.1724
33,20.131
33,21.0897
33,22.0483
33,23.0069
33,23.9655
33,24.9241
34,1.90345
34,2.85517
34,3.8069
34,4.75862
34,5.71034
34,6.66207
34,7.61379
34,8.56552
34,9.51724
34,10.469
